"PP","MOI","p_Infected_Comp"
0.58,0.0691830970918936,1
0.58,0.0707945784384139,1
0.58,0.0724435960074991,1
0.58,0.0741310241300918,1
0.58,0.0758577575029184,1
0.58,0.0776247116628691,1
0.58,0.0794328234724282,1
0.58,0.0812830516164099,1
0.58,0.0831763771102671,1
0.58,0.0851138038202376,1
0.58,0.0870963589956081,1
0.58,0.0891250938133746,1
0.58,0.091201083935591,1
0.58,0.0933254300796991,1
0.58,0.0954992586021437,1
0.58,0.0977237220955811,1
0.58,0.1,1
0.58,0.102329299228075,1
0.58,0.10471285480509,1
0.58,0.107151930523761,1
0.58,0.109647819614319,1
0.58,0.112201845430196,1
0.58,0.114815362149688,1
0.58,0.117489755493953,1
0.58,0.120226443461741,1
0.58,0.123026877081238,1
0.58,0.125892541179417,1
0.58,0.128824955169313,1
0.58,0.131825673855641,1
0.58,0.134896288259165,1
0.58,0.138038426460288,1
0.58,0.141253754462276,1
0.58,0.144543977074593,1
0.58,0.147910838816821,1
0.58,0.151356124843621,1
0.58,0.154881661891248,1
0.58,0.158489319246111,1
0.58,0.162181009735893,1
0.58,0.165958690743756,1
0.58,0.169824365246175,1
0.58,0.173780082874938,1
0.58,0.177827941003892,1
0.58,0.181970085860998,1
0.58,0.186208713666287,1
0.58,0.190546071796325,1
0.58,0.194984459975805,1
0.58,0.199526231496888,1
0.58,0.204173794466953,1
0.58,0.208929613085404,1
0.58,0.213796208950223,1
0.58,0.218776162394955,1
0.58,0.223872113856834,1
0.58,0.229086765276777,1
0.58,0.234422881531992,1
0.58,0.239883291901949,1
0.58,0.245470891568503,1
0.58,0.251188643150958,1
0.58,0.257039578276886,1
0.58,0.263026799189538,1
0.58,0.269153480392691,1
0.58,0.275422870333817,1
0.58,0.281838293126445,1
0.58,0.288403150312661,1
0.58,0.295120922666638,1
0.58,0.301995172040202,1
0.58,0.309029543251359,1
0.58,0.316227766016838,1
0.58,0.323593656929628,1
0.58,0.331131121482591,1
0.58,0.338844156139203,1
0.58,0.346736850452532,1
0.58,0.354813389233575,1
0.58,0.363078054770102,1
0.58,0.371535229097173,1
0.58,0.380189396320561,1
0.58,0.389045144994281,1
0.58,0.398107170553498,1
0.58,0.407380277804113,1
0.58,0.416869383470336,1
0.58,0.426579518801593,1
0.58,0.436515832240166,1
0.58,0.446683592150963,1
0.58,0.457088189614875,1
0.58,0.467735141287198,1
0.58,0.478630092322638,1
0.58,0.489778819368447,1
0.58,0.501187233627272,1
0.58,0.512861383991365,1
0.58,0.524807460249772,1
0.58,0.537031796370253,1
0.58,0.549540873857625,1
0.58,0.562341325190349,1
0.58,0.575439937337157,1
0.58,0.58884365535559,1
0.58,0.602559586074358,1
0.58,0.616595001861482,1
0.58,0.630957344480193,1
0.58,0.645654229034656,1
0.58,0.660693448007596,1
0.58,0.676082975391982,1
0.58,0.691830970918936,1
0.58,0.707945784384139,1
0.58,0.724435960074991,1
0.58,0.741310241300918,1
0.58,0.758577575029184,1
0.58,0.776247116628691,1
0.58,0.794328234724282,1
0.58,0.8128305161641,1
0.58,0.831763771102671,1
0.58,0.851138038202376,1
0.58,0.870963589956081,1
0.58,0.891250938133746,1
0.58,0.91201083935591,1
0.58,0.93325430079699,1
0.58,0.954992586021437,1
0.58,0.977237220955811,1
0.58,1,1
0.58,1.02329299228075,1
0.58,1.0471285480509,1
0.58,1.07151930523761,1
0.58,1.09647819614319,1
0.58,1.12201845430196,1
0.58,1.14815362149688,1
0.58,1.17489755493953,1
0.58,1.20226443461741,1
0.58,1.23026877081238,1
0.58,1.25892541179417,1
0.58,1.28824955169313,1
0.58,1.31825673855641,1
0.58,1.34896288259165,1
0.58,1.38038426460289,1
0.58,1.41253754462276,1
0.58,1.44543977074593,1
0.58,1.47910838816821,1
0.58,1.51356124843621,1
0.58,1.54881661891248,1
0.58,1.58489319246111,1
0.58,1.62181009735893,1
0.58,1.65958690743756,1
0.58,1.69824365246175,1
0.58,1.73780082874938,1
0.58,1.77827941003892,1
0.58,1.81970085860998,1
0.58,1.86208713666287,1
0.58,1.90546071796325,1
0.58,1.94984459975805,1
0.58,1.99526231496888,1
0.58,2.04173794466953,1
0.58,2.08929613085404,1
0.58,2.13796208950223,1
0.58,2.18776162394955,1
0.58,2.23872113856834,1
0.58,2.29086765276777,1
0.58,2.34422881531992,1
0.58,2.39883291901949,1
0.58,2.45470891568503,1
0.58,2.51188643150958,1
0.58,2.57039578276886,1
0.58,2.63026799189538,1
0.58,2.69153480392691,1
0.58,2.75422870333817,1
0.58,2.81838293126446,1
0.58,2.88403150312661,1
0.58,2.95120922666638,1
0.58,3.01995172040202,1
0.58,3.09029543251359,1
0.58,3.16227766016838,1
0.58,3.23593656929628,1
0.58,3.31131121482591,1
0.58,3.38844156139203,1
0.58,3.46736850452532,1
0.58,3.54813389233575,1
0.58,3.63078054770102,1
0.58,3.71535229097173,1
0.58,3.80189396320561,1
0.58,3.8904514499428,1
0.58,3.98107170553498,1
0.58,4.07380277804113,1
0.58,4.16869383470335,1
0.58,4.26579518801593,1
0.58,4.36515832240167,1
0.58,4.46683592150963,1
0.58,4.57088189614875,1
0.58,4.67735141287198,1
0.58,4.78630092322638,1
0.58,4.89778819368447,1
0.58,5.01187233627272,1
0.58,5.12861383991365,1
0.58,5.24807460249772,1
0.58,5.37031796370253,1
0.58,5.49540873857625,1
0.58,5.62341325190349,1
0.58,5.75439937337157,1
0.58,5.8884365535559,1
0.58,6.02559586074358,1
0.58,6.16595001861482,1
0.58,6.30957344480193,1
0.58,6.45654229034656,1
0.58,6.60693448007596,1
0.58,6.76082975391982,1
0.58,6.91830970918936,1
0.58,7.07945784384139,1
0.58,7.24435960074991,1
0.58,7.41310241300918,1
0.58,7.58577575029184,1
0.58,7.76247116628693,1
0.58,7.94328234724282,1
0.58,8.12830516164099,1
0.58,8.31763771102671,1
0.58,8.51138038202376,1
0.58,8.70963589956081,1
0.58,8.91250938133746,1
0.58,9.1201083935591,1
0.58,9.3325430079699,1
0.58,9.54992586021437,1
0.58,9.77237220955811,1
0.58,10,1
0.58,10.2329299228075,1
0.58,10.471285480509,1
0.58,10.7151930523761,1
0.58,10.9647819614319,1
0.58,11.2201845430196,1
0.58,11.4815362149688,1
0.58,11.7489755493953,1
0.58,12.0226443461741,1
0.58,12.3026877081238,1
0.58,12.5892541179417,1
0.58,12.8824955169313,1
0.58,13.1825673855641,1
0.58,13.4896288259165,1
0.58,13.8038426460289,1
0.58,14.1253754462276,1
0.58,14.4543977074593,1
0.58,14.7910838816821,1
0.58,15.1356124843621,1
0.58,15.4881661891248,1
0.58,15.8489319246111,1
0.58,16.2181009735893,1
0.58,16.5958690743756,1
0.58,16.9824365246175,1
0.58,17.3780082874938,1
0.58,17.7827941003892,1
0.58,18.1970085860998,1
0.58,18.6208713666287,1
0.58,19.0546071796325,1
0.58,19.4984459975805,1
0.58,19.9526231496888,1
0.58,20.4173794466953,1
0.58,20.8929613085404,1
0.58,21.3796208950223,1
0.58,21.8776162394955,1
0.58,22.3872113856834,1
0.58,22.9086765276777,1
0.58,23.4422881531992,1
0.58,23.9883291901949,1
0.58,24.5470891568503,1
0.58,25.1188643150958,1
0.58,25.7039578276886,1
0.58,26.3026799189538,1
0.58,26.9153480392691,1
0.58,27.5422870333817,1
0.58,28.1838293126446,1
0.58,28.8403150312661,1
0.58,29.5120922666638,1
0.58,30.1995172040202,1
0.58,30.9029543251359,1
0.58,31.6227766016838,1
0.58,32.3593656929628,1
0.58,33.1131121482591,1
0.58,33.8844156139203,1
0.58,34.6736850452532,1
0.58,35.4813389233575,1
0.58,36.3078054770102,1
0.58,37.1535229097173,1
0.58,38.0189396320561,1
0.58,38.904514499428,1
0.58,39.8107170553498,1
0.58,40.7380277804113,1
0.58,41.6869383470336,1
0.58,42.6579518801593,1
0.58,43.6515832240167,1
0.58,44.6683592150963,1
0.58,45.7088189614875,1
0.58,46.7735141287198,1
0.58,47.8630092322638,1
0.58,48.9778819368447,1
0.58,50.1187233627273,1
0.58,51.2861383991365,1
0.58,52.4807460249772,1
0.58,53.7031796370253,1
0.58,54.9540873857625,1
0.58,56.2341325190349,1
0.58,57.5439937337157,1
0.58,58.884365535559,1
0.58,60.2559586074358,1
0.58,61.6595001861482,1
0.58,63.0957344480193,1
0.58,64.5654229034656,1
0.58,66.0693448007596,1
0.58,67.6082975391982,1
0.58,69.1830970918936,1
0.58,70.7945784384139,1
0.58,72.4435960074991,1
0.58,74.1310241300918,1
0.58,75.8577575029184,1
0.58,77.6247116628693,1
0.58,79.4328234724282,1
0.58,81.2830516164099,1
0.58,83.1763771102671,1
0.58,85.1138038202378,1
0.58,87.0963589956081,1
0.58,89.1250938133746,1
0.58,91.201083935591,1
0.58,93.325430079699,1
0.58,95.4992586021437,1
0.58,97.7237220955811,1
0.58,100,1
0.58,102.329299228075,1
0.58,104.71285480509,1
0.58,107.15193052376,1
0.58,109.647819614319,1
0.58,112.201845430197,1
0.58,114.815362149688,1
0.58,117.489755493953,1
0.58,120.226443461741,1
0.58,123.026877081238,1
0.58,125.892541179417,1
0.58,128.824955169313,1
0.58,131.825673855641,1
0.58,134.896288259166,1
0.58,138.038426460289,1
0.58,141.253754462276,1
0.58,144.543977074593,1
0.58,147.910838816821,1
0.58,151.356124843621,1
0.58,154.881661891248,1
0.58,158.489319246111,1
0.58,162.181009735893,1
0.58,165.958690743756,1
0.58,169.824365246175,1
0.58,173.780082874938,1
0.58,177.827941003892,1
0.58,181.970085860998,1
0.58,186.208713666287,1
0.58,190.546071796324,1
0.58,194.984459975805,1
0.58,199.526231496888,1
0.58,204.173794466953,1
0.58,208.929613085404,1
0.58,213.796208950223,1
0.58,218.776162394955,1
0.58,223.872113856834,1
0.58,229.086765276777,1
0.58,234.422881531993,1
0.58,239.883291901949,1
0.58,245.470891568503,1
0.58,251.188643150958,1
0.58,257.039578276886,1
0.58,263.026799189538,1
0.58,269.153480392691,1
0.58,275.422870333816,1
0.58,281.838293126445,1
0.58,288.403150312661,1
0.58,295.120922666639,1
0.58,301.995172040202,1
0.58,309.029543251359,1
0.58,316.227766016838,1
0.58,323.593656929628,1
0.58,331.131121482591,1
0.58,338.844156139202,1
0.58,346.736850452532,1
0.58,354.813389233576,1
0.58,363.078054770102,1
0.58,371.535229097173,1
0.58,380.189396320561,1
0.58,389.04514499428,1
0.58,398.107170553497,1
0.58,407.380277804112,1
0.58,416.869383470336,1
0.58,426.579518801593,1
0.58,436.515832240167,1
0.58,446.683592150963,1
0.58,457.088189614875,1
0.58,467.735141287198,1
0.58,478.630092322638,1
0.58,489.778819368446,1
0.58,501.187233627274,1
0.58,512.861383991366,1
0.58,524.807460249773,1
0.58,537.031796370253,1
0.58,549.540873857625,1
0.58,562.341325190349,1
0.58,575.439937337157,1
0.58,588.843655355588,1
0.58,602.559586074357,1
0.58,616.595001861484,1
0.58,630.957344480194,1
0.58,645.654229034656,1
0.58,660.693448007596,1
0.58,676.082975391982,1
0.58,691.830970918936,1
0.58,707.945784384137,1
0.58,724.435960074989,1
0.58,741.310241300919,1
0.58,758.577575029185,1
0.58,776.247116628693,1
0.58,794.328234724282,1
0.58,812.8305161641,1
0.58,831.763771102671,1
0.58,851.138038202376,1
0.58,870.96358995608,1
0.58,891.250938133748,1
0.58,912.010839355912,1
0.58,933.254300796992,1
0.58,954.992586021437,1
0.58,977.237220955811,1
0.58,1000,1
0.6,1e-06,0.0167962671417682
0.6,1.02329299228075e-06,0.0171875050164301
0.6,1.0471285480509e-06,0.0175878561122424
0.6,1.07151930523761e-06,0.0179975327090674
0.6,1.09647819614319e-06,0.0184167520316677
0.6,1.12201845430196e-06,0.0188457363649004
0.6,1.14815362149688e-06,0.0192847131715956
0.6,1.17489755493953e-06,0.0197339152131799
0.6,1.20226443461741e-06,0.0201935806731114
0.6,1.23026877081238e-06,0.0206639532831905
0.6,1.25892541179417e-06,0.0211452824528126
0.6,1.28824955169313e-06,0.0216378234012336
0.6,1.31825673855641e-06,0.0221418372929155
0.6,1.34896288259165e-06,0.0226575913760272
0.6,1.38038426460288e-06,0.0231853591241704
0.6,1.41253754462276e-06,0.0237254203814091
0.6,1.44543977074593e-06,0.0242780615106775
0.6,1.47910838816821e-06,0.0248435755456459
0.6,1.51356124843621e-06,0.0254222623461249
0.6,1.54881661891248e-06,0.0260144287570908
0.6,1.58489319246111e-06,0.0266203887714159
0.6,1.62181009735893e-06,0.0272404636963913
0.6,1.65958690743756e-06,0.0278749823241282
0.6,1.69824365246175e-06,0.0285242811059317
0.6,1.73780082874938e-06,0.0291887043307356
0.6,1.77827941003892e-06,0.0298686043076967
0.6,1.81970085860998e-06,0.0305643415530421
0.6,1.86208713666287e-06,0.0312762849812721
0.6,1.90546071796325e-06,0.0320048121008164
0.6,1.94984459975805e-06,0.0327503092142511
0.6,1.99526231496888e-06,0.0335131716231808
0.6,2.04173794466953e-06,0.0342938038378937
0.6,2.08929613085404e-06,0.035092619791904
0.6,2.13796208950223e-06,0.0359100430614921
0.6,2.18776162394955e-06,0.0367465070903619
0.6,2.23872113856834e-06,0.0376024554195323
0.6,2.29086765276777e-06,0.038478341922587
0.6,2.34422881531992e-06,0.0393746310464049
0.6,2.39883291901949e-06,0.0402917980575025
0.6,2.45470891568503e-06,0.0412303292941151
0.6,2.51188643150958e-06,0.0421907224241538
0.6,2.57039578276886e-06,0.0431734867091736
0.6,2.63026799189538e-06,0.044179143274493
0.6,2.69153480392691e-06,0.0452082253856095
0.6,2.75422870333817e-06,0.0462612787310566
0.6,2.81838293126446e-06,0.0473388617118521
0.6,2.88403150312661e-06,0.0484415457376946
0.6,2.95120922666638e-06,0.0495699155300606
0.6,3.01995172040202e-06,0.0507245694323674
0.6,3.09029543251359e-06,0.0519061197273639
0.6,3.16227766016838e-06,0.0531151929619205
0.6,3.23593656929628e-06,0.0543524302793868
0.6,3.31131121482591e-06,0.0556184877596978
0.6,3.38844156139203e-06,0.0569140367674062
0.6,3.46736850452532e-06,0.0582397643078269
0.6,3.54813389233575e-06,0.0595963733914839
0.6,3.63078054770102e-06,0.0609845834070512
0.6,3.71535229097173e-06,0.0624051305029863
0.6,3.80189396320561e-06,0.0638587679780615
0.6,3.89045144994281e-06,0.0653462666809965
0.6,3.98107170553497e-06,0.0668684154194088
0.6,4.07380277804113e-06,0.0684260213782955
0.6,4.16869383470335e-06,0.0700199105482713
0.6,4.26579518801593e-06,0.0716509281637902
0.6,4.36515832240166e-06,0.0733199391515828
0.6,4.46683592150963e-06,0.0750278285895474
0.6,4.57088189614875e-06,0.0767755021763406
0.6,4.67735141287198e-06,0.0785638867119157
0.6,4.78630092322638e-06,0.0803939305892631
0.6,4.89778819368447e-06,0.0822666042976183
0.6,5.01187233627272e-06,0.0841829009373998
0.6,5.12861383991365e-06,0.0861438367471545
0.6,5.24807460249772e-06,0.0881504516427908
0.6,5.37031796370253e-06,0.0902038097693826
0.6,5.49540873857625e-06,0.0923050000658412
0.6,5.62341325190349e-06,0.0944551368427549
0.6,5.75439937337157e-06,0.096655360373703
0.6,5.88843655355588e-06,0.0989068375003575
0.6,6.02559586074358e-06,0.101210762251699
0.6,6.16595001861482e-06,0.103568356477667
0.6,6.30957344480193e-06,0.105980870497595
0.6,6.45654229034656e-06,0.108449583763765
0.6,6.60693448007596e-06,0.110975805540437
0.6,6.76082975391982e-06,0.113560875598714
0.6,6.91830970918936e-06,0.116206164927623
0.6,7.07945784384137e-06,0.118913076461769
0.6,7.24435960074991e-06,0.121683045825971
0.6,7.41310241300918e-06,0.124517542097265
0.6,7.58577575029184e-06,0.127418068584683
0.6,7.76247116628691e-06,0.130386163627221
0.6,7.94328234724282e-06,0.133423401410419
0.6,8.12830516164099e-06,0.136531392802001
0.6,8.31763771102671e-06,0.139711786207006
0.6,8.51138038202376e-06,0.142966268442861
0.6,8.70963589956081e-06,0.146296565634889
0.6,8.91250938133746e-06,0.149704444132699
0.6,9.1201083935591e-06,0.153191711447958
0.6,9.33254300796991e-06,0.156760217214057
0.6,9.54992586021437e-06,0.160411854168162
0.6,9.77237220955811e-06,0.164148559156183
0.6,1e-05,0.167972314161203
0.6,1.02329299228075e-05,0.171885147355904
0.6,1.0471285480509e-05,0.175889134179558
0.6,1.07151930523761e-05,0.179986398440158
0.6,1.09647819614319e-05,0.184179113442271
0.6,1.12201845430196e-05,0.188469503141223
0.6,1.14815362149688e-05,0.192859843324226
0.6,1.17489755493953e-05,0.197352462819075
0.6,1.20226443461741e-05,0.201949744731075
0.6,1.23026877081238e-05,0.206654127708839
0.6,1.25892541179417e-05,0.211468107239639
0.6,1.28824955169313e-05,0.216394236975017
0.6,1.31825673855641e-05,0.221435130087336
0.6,1.34896288259165e-05,0.226593460658027
0.6,1.38038426460289e-05,0.231871965098245
0.6,1.41253754462276e-05,0.23727344360271
0.6,1.44543977074593e-05,0.242800761637516
0.6,1.47910838816821e-05,0.248456851462677
0.6,1.51356124843621e-05,0.254244713690254
0.6,1.54881661891248e-05,0.260167418878878
0.6,1.58489319246111e-05,0.266228109165532
0.6,1.62181009735893e-05,0.272429999935452
0.6,1.65958690743756e-05,0.278776381531058
0.6,1.69824365246175e-05,0.285270621000813
0.6,1.73780082874938e-05,0.291916163888965
0.6,1.77827941003892e-05,0.298716536067105
0.6,1.81970085860998e-05,0.305675345608554
0.6,1.86208713666287e-05,0.31279628470655
0.6,1.90546071796325e-05,0.320083131637289
0.6,1.94984459975805e-05,0.327539752768855
0.6,1.99526231496888e-05,0.335170104617134
0.6,2.04173794466953e-05,0.342978235949798
0.6,2.08929613085404e-05,0.350968289939485
0.6,2.13796208950223e-05,0.359144506367353
0.6,2.18776162394955e-05,0.367511223878172
0.6,2.23872113856834e-05,0.376072882288168
0.6,2.29086765276777e-05,0.384834024946858
0.6,2.34422881531992e-05,0.393799301154153
0.6,2.39883291901949e-05,0.402973468634016
0.6,2.45470891568503e-05,0.412361396066014
0.6,2.51188643150958e-05,0.421968065676115
0.6,2.57039578276886e-05,0.431798575888143
0.6,2.63026799189538e-05,0.441858144037295
0.6,2.69153480392691e-05,0.452152109147183
0.6,2.75422870333816e-05,0.462685934771924
0.6,2.81838293126445e-05,0.473465211904774
0.6,2.88403150312661e-05,0.484495661954883
0.6,2.95120922666638e-05,0.495783139793796
0.6,3.01995172040202e-05,0.507333636873317
0.6,3.09029543251359e-05,0.519153284416418
0.6,3.16227766016838e-05,0.531248356682951
0.6,3.23593656929628e-05,0.543625274311871
0.6,3.31131121482591e-05,0.556290607741821
0.6,3.38844156139203e-05,0.569251080711902
0.6,3.46736850452532e-05,0.582513573844532
0.6,3.54813389233575e-05,0.596085128312323
0.6,3.63078054770102e-05,0.609972949590974
0.6,3.71535229097173e-05,0.624184411300185
0.6,3.80189396320561e-05,0.638727059134701
0.6,3.8904514499428e-05,0.653608614887612
0.6,3.98107170553497e-05,0.668836980568052
0.6,4.07380277804113e-05,0.68442024261559
0.6,4.16869383470336e-05,0.700366676213546
0.6,4.26579518801593e-05,0.71668474970362
0.6,4.36515832240167e-05,0.733383129104186
0.6,4.46683592150963e-05,0.750470682734741
0.6,4.57088189614875e-05,0.767956485949014
0.6,4.67735141287198e-05,0.7858498259793
0.6,4.78630092322638e-05,0.804160206894672
0.6,4.89778819368446e-05,0.822897354675768
0.6,5.01187233627273e-05,0.8420712224089
0.6,5.12861383991365e-05,0.861691995602352
0.6,5.24807460249772e-05,0.881770097627741
0.6,5.37031796370253e-05,0.90231619528943
0.6,5.49540873857625e-05,0.923341204525011
0.6,5.62341325190349e-05,0.944856296240027
0.6,5.75439937337157e-05,0.966872902280057
0.6,5.88843655355588e-05,0.989402721543491
0.6,6.02559586074358e-05,1
0.6,6.16595001861482e-05,1
0.6,6.30957344480193e-05,1
0.6,6.45654229034656e-05,1
0.6,6.60693448007596e-05,1
0.6,6.76082975391982e-05,1
0.6,6.91830970918936e-05,1
0.6,7.07945784384137e-05,1
0.6,7.24435960074991e-05,1
0.6,7.41310241300918e-05,1
0.6,7.58577575029184e-05,1
0.6,7.76247116628693e-05,1
0.6,7.94328234724282e-05,1
0.6,8.12830516164099e-05,1
0.6,8.31763771102671e-05,1
0.6,8.51138038202376e-05,1
0.6,8.7096358995608e-05,1
0.6,8.91250938133746e-05,1
0.6,9.1201083935591e-05,1
0.6,9.3325430079699e-05,1
0.6,9.54992586021437e-05,1
0.6,9.77237220955811e-05,1
0.6,1e-04,1
0.6,0.000102329299228075,1
0.6,0.00010471285480509,1
0.6,0.000107151930523761,1
0.6,0.000109647819614319,1
0.6,0.000112201845430196,1
0.6,0.000114815362149688,1
0.6,0.000117489755493953,1
0.6,0.000120226443461741,1
0.6,0.000123026877081238,1
0.6,0.000125892541179417,1
0.6,0.000128824955169313,1
0.6,0.000131825673855641,1
0.6,0.000134896288259165,1
0.6,0.000138038426460289,1
0.6,0.000141253754462275,1
0.6,0.000144543977074593,1
0.6,0.000147910838816821,1
0.6,0.000151356124843621,1
0.6,0.000154881661891248,1
0.6,0.000158489319246111,1
0.6,0.000162181009735893,1
0.6,0.000165958690743756,1
0.6,0.000169824365246174,1
0.6,0.000173780082874938,1
0.6,0.000177827941003892,1
0.6,0.000181970085860998,1
0.6,0.000186208713666287,1
0.6,0.000190546071796325,1
0.6,0.000194984459975805,1
0.6,0.000199526231496888,1
0.6,0.000204173794466953,1
0.6,0.000208929613085404,1
0.6,0.000213796208950223,1
0.6,0.000218776162394955,1
0.6,0.000223872113856834,1
0.6,0.000229086765276777,1
0.6,0.000234422881531992,1
0.6,0.000239883291901949,1
0.6,0.000245470891568503,1
0.6,0.000251188643150958,1
0.6,0.000257039578276886,1
0.6,0.000263026799189538,1
0.6,0.000269153480392692,1
0.6,0.000275422870333817,1
0.6,0.000281838293126446,1
0.6,0.000288403150312661,1
0.6,0.000295120922666639,1
0.6,0.000301995172040202,1
0.6,0.000309029543251359,1
0.6,0.000316227766016838,1
0.6,0.000323593656929628,1
0.6,0.000331131121482591,1
0.6,0.000338844156139203,1
0.6,0.000346736850452532,1
0.6,0.000354813389233576,1
0.6,0.000363078054770101,1
0.6,0.000371535229097172,1
0.6,0.000380189396320561,1
0.6,0.00038904514499428,1
0.6,0.000398107170553497,1
0.6,0.000407380277804113,1
0.6,0.000416869383470336,1
0.6,0.000426579518801593,1
0.6,0.000436515832240166,1
0.6,0.000446683592150963,1
